M_mean,M_variance,M_skewness,M_kurtosis,P_mean,P_variance,P_skewness,P_kurtosis,MFCC_Mean,MFCC_Variance,Delta_Mean,Delta_Variance,DoubleDelta_Mean,DoubleDelta_Variance,Class
0.433368611,0.096260584,-0.220496963,-0.139099236,0.654721291,-0.486121578,-0.893115499,0.062548811,0.385166981,-0.160086282,0.111086601,0.439943232,-0.436982492,0.466402688,AI
0.637829705,0.418914557,-0.379887121,-0.290443275,-1.556459164,-2.998150611,6.873710532,10.20661803,0.584642999,-0.312316705,0.305908957,0.391461323,-0.386540249,0.47337317,AI
0.646740664,0.080788589,-0.541870342,-0.335765251,1.059308633,-0.818487207,-2.44880973,1.092091448,0.501463763,-0.227422811,0.334911538,0.407449547,-0.677556539,0.331062075,AI
0.856427234,0.522150029,-0.469970162,-0.31965241,-1.074204535,0.35641847,0.698378183,-1.348741188,-0.140617373,0.316361362,0.205852559,0.772218841,-0.663965253,0.841208868,AI
0.643480618,0.528871457,-0.507821962,-0.385068899,0.382656711,-2.769735453,-5.845243585,5.319710733,-0.718745028,1.032116669,0.425302965,1.193773104,-1.169368594,1.77937366,AI
0.49292907,0.496735695,-0.286670544,-0.23740585,0.164977271,0.024554091,-0.64294952,0.977749445,-0.840575784,0.717732614,0.511628572,0.438666609,-0.82541823,0.425201155,AI
0.247350824,0.017820681,-0.192954353,-0.133167291,-0.97551426,-0.633568231,0.895489916,0.737860754,-0.089759793,0.152514275,0.301308964,0.488165558,0.217594803,0.463964795,AI
-0.183392755,-0.346468382,0.728125602,1.066383047,0.481509832,-1.743600147,-1.94002409,0.498433692,0.122846445,0.275438024,0.283827936,0.363625499,-0.712983371,0.229582747,AI
0.184728571,0.061943172,-0.028216395,-0.043038437,0.090794614,-0.54575158,0.407677655,0.194383755,-0.581516252,0.596483376,0.149660837,0.44398027,-0.804721752,0.451445176,AI
0.671756394,0.587629304,-0.425691067,-0.327874212,0.316147496,0.655028839,-0.001445443,-0.694008412,0.149503462,-0.161342633,-0.14098336,0.532224685,-0.673697285,0.546512488,AI
0.519704669,0.516598587,-0.342375309,-0.296864165,-0.796315635,0.002335872,-0.637329388,-1.160344333,0.550583031,-0.250152532,-0.011391326,0.241652032,-0.189387727,0.226743055,AI
0.774478042,0.509891684,-0.42157471,-0.314195409,-1.746491125,-1.523530181,4.438525291,1.864967219,-0.693811274,0.693033771,-0.075020087,0.938735023,-0.666808488,0.838605801,AI
1.119299482,1.001091914,-0.467963851,-0.35655721,0.053175573,-1.24491881,-1.594543555,0.746627565,-0.42124715,0.522986128,0.276722938,0.726107037,-1.139834598,0.751499279,AI
0.355491548,0.133844661,0.064827162,0.105925462,0.229895256,-0.687998432,-0.735939168,0.92282592,-0.578421103,0.610217374,0.473092846,0.580693183,-0.759441382,0.422258793,AI
0.259248069,-0.06254741,-0.101801875,-0.055762769,-0.822917637,-3.32069274,6.942033954,10.92472247,0.485091426,-0.214770632,0.334459017,0.783317982,-1.252164152,0.610282941,AI
1.484797688,1.235646156,-0.638844244,-0.422018431,0.291275569,-0.097427973,-0.521880628,0.314951264,-0.587343173,0.647793894,0.413413418,0.423817186,-0.767674457,0.262666486,AI
1.612323995,1.259212914,-0.622090281,-0.417276523,-0.002784648,-3.031660982,2.184634049,9.991918806,-0.696232232,0.944758222,0.293262651,0.71937928,-2.355455222,0.374906814,AI
1.722652352,1.554212803,-0.649438816,-0.434311507,0.604170648,-0.140657004,-0.062812818,-0.589409575,-0.563675716,0.82202489,0.474635125,0.502237926,-0.578617689,0.368681612,AI
1.38633299,1.399839281,-0.553602563,-0.39198843,-0.059536203,0.272093986,-0.680137161,0.113860491,-0.443788144,0.769533497,-1.17851857,0.568452797,-1.178790497,0.3588169,AI
1.627363498,1.025844636,-0.656320344,-0.426666724,0.059254454,0.254825681,-0.146344955,-0.634784786,-0.008134144,-0.02680382,0.110447607,0.498985357,-1.011378338,0.322346248,AI
2.478157788,2.851569005,-0.721604671,-0.458366281,0.095798009,0.204899801,0.359602664,-0.789287395,-0.11760521,0.257990597,-0.945485178,0.642816028,-0.682620435,0.549280823,AI
1.451824627,1.410573231,-0.632483966,-0.427028151,0.170060662,0.078805964,-0.026257362,-0.27997086,0.111256479,0.016288606,-0.185643781,0.474453207,-0.66237835,0.394147772,AI
1.955452988,2.375461667,-0.659574156,-0.443087313,0.084000064,0.77268173,-0.076811699,-0.468107116,-0.760681105,1.161459787,-0.99775569,0.117273086,0.002997142,-0.019899408,AI
1.811226131,2.314006534,-0.609321164,-0.42004448,0.267681026,0.104253628,-0.527383995,-0.309803452,0.153524182,-0.117069989,0.404574555,0.373051765,-0.724597777,0.259170474,AI
3.003904473,3.337991248,-0.721774871,-0.457816516,0.188995407,-0.105554401,-0.665334959,0.086355021,-1.250598973,1.695337219,0.376839256,0.662945272,-1.148744633,0.586781426,AI
-0.094394507,0.18991321,0.171653217,0.09927952,-0.99372482,-0.508230188,1.427903165,0.998216068,0.771361672,-0.119409222,0.651952804,0.469947424,-1.419081031,0.401228572,AI
-0.253051272,-0.084074863,0.630700142,0.583053915,0.349394659,-0.592120437,-1.067553042,0.226267444,0.314110311,-0.111925407,0.056968295,0.532156569,-0.883753717,0.60037772,AI
-0.286739062,-0.276633069,0.357679441,0.368761681,1.616207996,-1.533001567,-3.546400702,1.675190325,0.718528515,-0.123635589,0.521191118,0.289854868,-0.782259004,0.039485922,AI
0.014710975,0.425771067,0.030348535,-0.058568712,1.252967097,-2.701240949,-8.551951466,6.203678271,-0.502003703,0.890785095,0.343694476,0.913183434,-1.980903926,0.49860051,AI
-0.211558274,-0.037002352,0.476837176,0.460429449,0.200367688,-0.141737991,-0.259023949,0.093428101,0.898169367,-0.170509904,-0.008378992,0.482925604,-0.483597496,0.282753211,AI
-0.151604746,-0.170754779,0.113851118,0.080422821,0.001827483,0.295621838,-0.307471205,-0.124967124,-0.546163552,1.366713944,0.046344274,0.313502728,-0.231598437,0.221444125,AI
0.052790644,0.493238083,0.013507396,-0.082081035,0.88048964,-1.471938011,-3.187095729,1.937245758,-1.000440431,1.703290716,0.152829124,0.821244869,-1.600474837,0.611267219,AI
-0.190357029,-0.000309382,0.397834434,0.277980598,0.165567028,-0.742447261,-0.153927817,0.63539389,0.467460179,-0.164029539,0.301718662,0.430397048,-0.847709327,0.376250092,AI
-0.319541615,-0.414183775,0.503529876,0.780799151,-0.477858372,0.370149515,-0.257495763,-0.143436146,0.415688416,-0.037570575,0.242255908,0.687537201,-1.201322677,0.451940425,AI
-0.196344415,-0.073842024,0.078878575,0.0153116,-0.672844539,0.025910749,0.12586925,0.215215803,-0.564584356,1.576016682,0.308200005,0.593113188,-1.497066504,0.338911986,AI
0.08621791,0.229729048,-0.073632659,-0.095695126,-1.006733956,-0.405053231,1.188011704,0.439477217,0.431670996,-0.010717213,0.432604024,0.738387032,-0.679569677,0.828177682,AI
0.027575112,-0.074976424,-0.057508616,-0.002956784,0.416515906,-0.793809308,-1.097016089,0.618954876,-0.260190236,0.760554297,0.370426142,0.988015353,-0.893265496,1.035250506,AI
0.257817419,0.162330298,-0.30806982,-0.271233092,-0.457935394,0.226079173,-0.227212761,-0.034013956,-0.972162406,1.969884711,-0.988491948,1.358644163,-2.234566649,1.311551629,AI
0.827465248,1.54852991,-0.373685565,-0.327207854,0.114397993,-0.04557399,0.111848824,0.197587416,-0.696079276,1.184200333,0.489009863,0.832564238,-0.971061574,0.836992927,AI
-0.056690936,-0.048409534,0.091814819,0.039300411,-1.883059175,-2.753865378,6.45505589,3.934686923,-0.588513348,1.161577148,0.021055018,1.082464545,-1.488163026,1.081045543,AI
0.116138065,0.064904812,-0.098099176,-0.066348384,-0.999661162,0.053894648,0.690605751,-0.454337619,-0.321519793,0.886443707,0.470201951,1.064248223,-1.071664474,0.973950369,AI
1.156394926,1.587548327,-0.451780501,-0.349174131,0.265370334,-0.217072803,-0.637587328,0.497332798,-0.560952312,1.093499548,0.494167358,0.605672466,-0.75671541,0.535660695,AI
-0.202957956,-0.385422889,-0.011874132,0.073398708,1.274658839,-3.085243272,-10.51026437,11.17887323,0.135280798,0.654392468,0.255163947,0.650717607,-0.770462918,0.806913254,AI
0.280326708,0.378867045,-0.129943808,-0.155379963,0.118664166,0.036309442,-0.032239657,-0.064988635,-0.781996588,1.502519284,0.513162382,0.325028221,-0.202095299,0.294539907,AI
0.42997458,0.298707387,-0.167476187,-0.143397528,-1.030629989,-1.824683601,3.284530316,1.426134619,-0.210339485,0.662863443,0.087540639,0.539312289,-0.50221449,0.482012594,AI
0.42997458,0.298707387,-0.167476187,-0.143397528,-1.030629989,-1.824683601,3.284530316,1.426134619,-0.210339485,0.662863443,0.087540639,0.539312289,-0.50221449,0.482012594,AI
-0.342588537,-0.446949194,0.342157024,0.529685721,-0.582742636,-0.124799764,0.069066657,0.24900664,-0.990038732,0.475544478,0.266725927,-0.396714626,-0.189638067,-0.490124875,Human
-0.586012487,-0.628775832,11.98410855,130.1081213,0.272508147,0.245320446,-0.762702586,0.150296492,0.154677686,-0.147817385,0.020168192,-0.362027756,0.24368066,-0.439647895,Human
-0.519588763,-0.530191777,6.017983102,17.04935971,-1.315094177,-0.259170642,1.520550214,0.730177199,-0.960149228,0.606946584,0.329157712,0.013612747,0.22748892,-0.00842262,Human
-0.512453817,-0.577676797,1.520456459,3.07433307,-0.673523953,0.203204887,0.133798034,-0.071304492,2.016721678,-0.924129097,-0.284744803,-0.421371949,0.162180469,-0.486229311,Human
-0.522047192,-0.571341225,2.88114259,7.466088999,-0.991681927,-0.213106874,0.765786906,-0.146457348,-2.792876458,1.458294291,0.32947665,-0.260224842,0.183157452,-0.356634658,Human
0.0934277,0.090513054,-0.186992285,-0.176679875,0.27016695,0.08531165,-0.254857299,-0.406031558,0.149680193,0.064150576,-0.367743452,-0.172368512,0.233160114,-0.16411285,Human
-0.429283302,-0.471688843,1.426181159,2.014966963,-0.359575708,0.557769539,-0.264070393,-0.255527109,-0.131833926,-0.11256748,0.109933727,-0.402883822,0.187415708,-0.407013177,Human
-0.48886594,-0.544023902,2.271095374,4.602785977,0.227749785,-0.103995449,0.066052671,-0.405321513,-1.334836912,0.455321485,-0.097026966,-0.307642564,0.1755326,-0.371372599,Human
-0.282316283,-0.459269271,0.28394969,0.490061585,0.044702481,0.309142751,-0.398889936,-0.936871616,-2.074999746,0.720543612,-0.11079291,-0.398092968,0.220942499,-0.47811203,Human
-0.332910019,-0.421521788,0.336804093,0.370454009,-0.034794939,0.441552019,0.248683879,-0.853851916,-0.901959374,0.704176795,0.385717108,-0.115194215,0.192550078,-0.234837791,Human
0.191416594,-0.048116856,-0.268685829,-0.224477806,0.533686453,-0.127842702,-1.17177534,0.144265913,0.913984528,-0.897644922,-0.374635133,-0.277990915,0.211858444,-0.424473839,Human
-0.465744868,-0.584958235,2.422719922,7.460335628,0.191358316,-2.555074511,-7.199734169,3.555396157,-0.443321732,0.170562148,-0.303572529,-0.058476664,0.065602688,-0.061317716,Human
0.01096095,-0.179873553,-0.193496303,-0.075581805,-0.802500324,0.938650096,0.028054294,-0.147222681,-4.211575496,2.257138074,-0.501833853,-0.253608922,0.186528176,-0.252827537,Human
-0.436203634,-0.367575336,2.012696788,3.047461193,0.28529928,0.038928027,-0.579854663,-0.277090116,-0.23184763,-0.000121436,0.003222456,-0.328201538,0.228383434,-0.38329563,Human
-0.221627536,-0.202363285,0.060789656,0.021709265,0.143479865,0.375752997,0.133390127,-0.304152163,0.04880859,-0.076256245,-0.60326587,-0.487414768,0.202032348,-0.588988353,Human
-0.514263664,-0.58082719,2.399218655,6.030800244,-0.035103251,0.383023563,0.08719175,-0.361571471,0.292105512,-0.043452308,-0.024854311,-0.20178791,0.219933885,-0.250737416,Human
-0.423852819,-0.507474003,1.399263702,2.669067473,0.295221814,-0.526323459,0.024822594,0.393173807,1.434060182,-0.760700114,-0.90555004,-0.471461933,0.207499875,-0.562718975,Human
-0.569599872,-0.61255509,7.583740213,35.72462389,0.158224102,0.116385512,0.258549655,-0.302450845,1.345883302,-0.677570829,-0.976349456,-0.473113441,0.208204724,-0.544193289,Human
-0.279272985,-0.26484388,0.763796998,0.927951876,0.468064908,-1.006774882,-1.196458315,1.760395751,1.345717232,-0.790624684,-0.113712566,-0.455359738,0.232777081,-0.542152386,Human
-0.375135024,-0.493223558,1.020660599,1.72718471,-0.665919195,-0.048752094,-0.010877135,0.43343177,0.174347051,-0.591117852,0.338043394,-0.35147201,0.208552732,-0.412855389,Human
0.032369252,0.008660511,-0.015323525,-0.02779194,0.063759213,0.067196457,-0.934714091,0.287295696,0.286649816,-0.601828116,0.361622752,-0.256702368,0.195023626,-0.3257418,Human
-0.041503271,0.029413057,-0.018934128,-0.070378891,-0.495999117,0.06508889,0.481943064,0.488713565,-0.060287769,-0.496246043,0.252641844,-0.361703101,0.161023657,-0.415966989,Human
-0.30369745,-0.269287067,0.773845768,0.888961727,0.134145697,-0.541524406,-0.948962103,1.047360695,0.07719141,-0.395623139,0.287448585,-0.157772385,0.069984609,-0.165984526,Human
-0.474930665,-0.567992203,1.335681141,2.453622008,-0.504471122,0.282027889,-0.484702516,-0.323278742,0.102934704,-0.413750827,0.015754672,-0.115576924,0.199665454,-0.097043164,Human
-0.41204883,-0.510882286,1.147710113,1.893863177,0.374456344,-0.277058211,-0.179323051,0.09951729,0.289766104,-0.507206047,-0.950901052,-0.30777539,0.179175034,-0.331968396,Human
-0.333323799,-0.419438908,0.613351109,0.794877455,0.206623843,-0.522752238,-0.486768307,0.697838883,0.260086846,-0.477545249,-0.723887215,-0.319647284,0.163473059,-0.374499823,Human
-0.474867839,-0.552987985,1.736533215,3.274768855,-1.510069205,-0.656647536,2.128078852,0.633179688,0.501570065,-0.500753281,0.063120794,-0.028991209,0.106605669,0.094961922,Human
-0.155749751,-0.040513763,0.251859924,0.180221259,-0.684152423,-0.112112336,0.201278384,0.338218552,0.767663716,-0.807380604,0.26231049,-0.223796001,0.057010882,-0.331855347,Human
-0.26973208,-0.198901985,0.480951168,0.404057182,0.352024339,-0.484740046,-0.388459263,0.503835415,0.979483858,-0.823983835,0.063791746,-0.071017212,0.169117097,-0.07730585,Human
-0.163761905,-0.022112083,0.317480843,0.231666277,0.08771075,0.305847996,0.032901442,-0.422544645,0.740883599,-0.795499985,0.295073216,-0.084111837,0.271748178,-0.043395469,Human
-0.374780304,-0.3440064,0.611004238,0.532741257,-1.175967739,-2.773305766,4.430853333,1.894263512,0.621806597,-0.727426432,0.279387572,-0.311148317,0.155737964,-0.377211972,Human
-0.422896561,-0.436341611,0.94558645,1.168850315,-0.833822771,-0.067301977,0.550747541,0.129189927,0.763706109,-0.783304166,-0.719096594,-0.463277944,0.221263968,-0.526438644,Human
-0.349033702,-0.318334974,0.851107722,0.925245083,0.006080229,0.267006407,0.131990591,-0.216692211,0.728497143,-0.755278916,0.059686458,-0.152475915,0.153525788,-0.084019438,Human
-0.257317693,-0.445749432,0.057366867,0.134702929,-1.319939302,-0.748210669,2.534821343,1.524529335,0.676210757,-0.7428485,0.40950483,-0.232180506,-0.08571941,-0.250415214,Human
-0.327696421,-0.37320594,0.736197224,0.947943375,-0.795746069,0.483988909,-0.604926601,-0.634671156,0.824143701,-0.804132696,-0.80628474,-0.479843318,0.20034172,-0.54388452,Human
-0.309123475,-0.411826373,0.627554117,0.778233472,-1.337228516,-1.236999561,1.285058458,0.390153072,0.849440528,-0.753165957,0.275871744,-0.20640846,-0.339926788,-0.331559581,Human
-0.464345063,-0.568973074,1.241125342,2.560855779,0.270310504,0.221219899,-0.352863332,0.078100508,0.974398671,-0.856056571,-0.595438468,-0.383912345,-0.007229399,-0.423434744,Human
-0.354920329,-0.358159527,0.832391331,0.837473853,0.011595759,0.064871829,-0.342001489,-0.078351654,1.247222261,-0.841864291,-0.663619446,-0.361628512,0.231865634,-0.427552511,Human
-0.397209074,-0.429806829,1.363314642,2.025762654,0.073552938,0.194955333,0.208400835,-0.308506444,1.025434166,-0.77786318,0.318561174,-0.132257488,0.062665335,-0.103838104,Human
-0.350597534,-0.430872961,1.119510546,1.684133355,0.071264276,0.343831451,0.170095877,-0.330088509,1.147059089,-0.834577131,0.012084329,-0.13728573,-0.060608223,-0.130222152,Human
-0.369274092,-0.424980182,1.432736252,2.076035407,0.023780087,0.0509737,0.357991635,-0.013432127,0.832159123,-0.762569646,0.23356373,-0.183654709,-0.404798513,-0.306903927,Human
-0.483862362,-0.564986987,1.625972604,3.286517503,0.228944942,0.362696191,-0.704226129,0.366655145,0.97044217,-0.808036645,0.275770438,-0.155970478,0.332457463,-0.174987459,Human
-0.311117314,-0.384878929,0.654219169,0.641187696,-0.191488327,-0.078907623,0.25915982,0.678496847,0.784438521,-0.857035067,-0.786193246,-0.365627969,0.173315024,-0.431586062,Human
-0.385622414,-0.506187817,1.067650453,1.642439858,-1.270450212,-3.059367053,9.355525617,7.036893014,0.878305319,-0.781559888,0.17752876,-0.028613531,0.082821016,0.070599591,Human
-0.231535566,-0.378641182,0.677817298,1.007786809,-0.026417632,0.601978466,0.284505644,-0.430707738,0.853456318,-0.812401962,0.10930432,-0.100898956,0.06875798,-0.078390301,Human
-0.25575134,-0.302627675,0.683916408,0.805893967,-0.080744358,0.413630477,0.494246355,-0.451887507,0.666300306,-0.760007566,0.494969976,-0.200375235,-0.008016293,-0.259893729,Human
-0.381932473,-0.41095778,1.054464315,1.309689868,-0.730540223,0.027710614,0.479083792,0.122699482,0.691840603,-0.751711273,0.141792689,-0.129645131,0.084016787,0.001827459,Human
-0.102820359,-0.11725497,0.159455424,0.157886363,0.826439695,-0.089667629,-0.601734374,-0.561089149,0.523983964,-0.746353359,0.18648395,-0.169551858,0.045102547,-0.121079668,Human
-0.330799859,-0.428890303,0.660386909,0.830115552,-0.613579757,0.508554927,0.084562585,-0.386361332,0.651448734,-0.80571813,-0.711718517,-0.449703924,0.168320173,-0.519493665,Human
-0.47323088,-0.479747295,2.022915095,3.278590281,0.045201595,0.477326249,-0.195935036,-0.163667627,-0.505268496,-0.216237096,0.462186478,-0.038047115,-0.388675665,-0.05743311,Human
-0.552863714,-0.59557388,3.379709995,8.422379959,-0.58925257,-0.65466991,0.081789626,0.715424108,-0.089580619,-0.37275991,-0.563159902,-0.250807551,0.156774427,-0.250639578,Human
-0.51600559,-0.542417441,2.594981578,4.808643713,-0.518226213,-3.431205348,10.73596941,9.833394105,0.140133775,-0.453581123,-0.733269839,-0.170599851,0.131322638,-0.208086097,Human
-0.509628125,-0.530046527,2.134455882,3.507715139,-2.155687454,-1.420964992,4.648881864,1.194097496,0.194859952,-0.410884563,0.257435341,-0.077484461,0.11402562,-0.083385681,Human
-0.572815588,-0.619913729,4.494796215,20.60520478,-0.672134331,0.180729512,0.311670386,0.132061515,0.056506343,-0.297007034,0.110251227,-0.003773258,0.116863455,0.089714648,Human
-0.534397009,-0.581126985,2.391902497,4.886780682,0.144934406,0.074395805,-0.119957387,0.135374773,0.251581275,-0.465496959,-0.765498232,-0.197898151,0.198474081,-0.227652555,Human
-0.513521162,-0.522266229,2.462415209,4.460621098,0.074877294,0.112805999,-0.363242302,0.060456042,0.299413226,-0.43568458,-0.785922724,-0.222029518,0.252162802,-0.301947508,Human
-0.391994286,-0.392584424,0.944257376,1.115220635,-0.009591916,-0.079838451,-0.360183342,0.747936688,0.309608614,-0.380370722,0.292725922,-0.120459576,-0.088226286,-0.199700536,Human
7.162475375,7.022171272,-0.933866281,-0.500904487,0.89819351,-0.689267174,-1.365234452,1.040387396,0.428034266,-0.551956645,0.049666278,-0.49963208,0.125118131,-0.585321933,Human
6.777262589,7.080740294,-0.885234247,-0.496327098,0.671680944,-1.940076836,-0.280342448,3.891445489,0.62690038,-0.639651075,-0.707719809,-0.509049988,0.218923536,-0.573852522,Human
6.194322279,7.697946787,-0.892286781,-0.498880946,-1.578352977,-0.415042337,0.768366382,-0.254338259,0.381995858,-0.578574084,-0.619385659,-0.537989462,0.177515574,-0.591757728,Human
6.881281649,7.131273378,-0.879024617,-0.495674719,-1.44120205,-1.098656166,0.348251972,0.465372698,0.262151427,-0.595794233,-0.869678931,-0.528611882,0.159820171,-0.595511506,Human
7.917964558,7.731430466,-0.990993263,-0.506827457,-0.059443373,0.243669036,-0.070598102,0.062556967,0.272534506,-0.591804959,-0.733483316,-0.520690169,0.17111172,-0.583459343,Human
5.52716518,8.301427187,-0.83498179,-0.491931083,-0.803183635,0.00324387,0.829927748,-0.178503414,0.344312296,-0.593163722,-0.70172566,-0.520238775,0.266290835,-0.579451132,Human
6.656589218,8.029600429,-0.904074309,-0.500085516,-0.038015086,0.401283804,0.168741708,-0.383523875,0.331828193,-0.620259998,-0.791945794,-0.516920532,0.104928504,-0.582726546,Human
-0.217356325,-0.132923778,0.491290583,0.525005422,0.817428049,-1.625429876,-1.878172826,3.161102966,-2.174078855,1.028372273,-0.73889855,-0.098682259,0.238313115,-0.157644084,Human
-0.375768044,-0.448654425,0.802967727,1.048222692,-0.156219303,0.231370409,0.312305715,0.174804193,-2.719710825,1.545135911,-0.019737402,-0.183727922,0.231469525,-0.19738752,Human
-0.068373676,0.092080298,-0.022100595,-0.073108416,0.243729953,0.013566915,-1.397061652,0.082264138,-1.256343035,0.7835741,0.131065604,-0.34080294,0.25941901,-0.383039707,Human
-0.139289899,-0.061039719,0.204798112,0.153276868,-0.64834454,0.258389973,0.015995664,-0.352695426,-2.634754615,1.305107422,0.411757849,0.019352298,0.169855003,-0.115236919,Human
-0.236874344,-0.388350396,0.242084595,0.337440158,0.281538246,-0.062096043,-0.338719314,0.156961781,-2.294248563,3.852500003,0.369115717,-0.035235399,-0.086052683,-0.100228485,Human
0.062808626,0.033323178,-0.165246042,-0.144085536,-0.193582856,-2.842354905,-3.427226596,5.664675569,-1.228273006,0.28783794,-0.002022124,-0.321446005,0.180469012,-0.37614622,Human
0.219166975,0.116318836,-0.332769155,-0.283612618,1.209633381,-2.144966754,-9.285308997,4.315089281,-2.092095922,2.853754455,-1.07166285,0.040342781,-0.164769891,0.001015479,Human
-0.212269072,-0.279806774,0.596029076,0.749927759,0.297603204,-0.117111319,-0.241663621,0.203770295,0.798917414,-0.415555034,-0.435561071,-0.381807819,0.276755758,-0.504623564,Human
-0.418357905,-0.491501624,0.95917744,1.551104684,0.25382272,-0.120350759,-0.607629554,0.463258709,-1.526322234,0.605724135,0.040087912,-0.400069936,0.205863906,-0.522036935,Human
-0.311951078,-0.430797432,0.240527124,0.347272679,-0.634430266,0.76280053,0.173759681,-0.075488433,-2.698700104,1.59067564,-0.361359101,-0.165237914,0.299857279,-0.213484604,Human
-0.338905407,-0.292073109,0.745388126,0.823736296,-0.800058766,-0.379304227,-0.194933697,0.343900775,-1.152054279,0.254527487,-0.216630937,-0.309506649,0.258084761,-0.385446016,Human
-0.541637035,-0.601629556,3.464226268,11.60634069,0.623595715,-0.1333,-2.040553803,0.441943283,-0.552056179,-0.013814789,0.396011965,-0.267137997,-0.282993824,-0.350813639,Human
-0.471383681,-0.548394465,1.35295065,2.380531891,-0.095090741,0.708057403,0.479475523,-0.550418545,0.497347884,0.028856421,-0.522618509,-0.121015465,0.137970738,0.078073991,Human
-0.322232324,-0.35353042,0.494484051,0.609657542,-1.55485629,-0.496585923,1.862762212,-1.222038001,-3.929713795,2.935414,-0.09439461,0.698232992,-0.427791257,1.307226325,Human
-0.384843917,-0.521353335,0.75855125,1.210003345,0.70054348,-1.037807626,0.049864293,0.229337006,-1.216754606,0.671814913,-0.29213023,-0.053979355,0.095546332,-0.189501041,Human
-0.445623788,-0.482640668,0.822014751,1.015570057,-0.886847127,0.091561089,0.900444825,-0.021769274,-1.624158384,0.633179645,0.271864727,-0.177165181,0.232487705,-0.259184739,Human
-0.200498835,-0.266978324,0.10839846,0.086704876,-0.720282929,-0.285787548,0.781056983,0.579065557,-0.623606879,-0.139766437,-0.068428011,-0.383396253,0.221401752,-0.486985706,Human
-0.41618323,-0.539871214,0.861140683,1.828307939,0.002240502,0.091986577,0.612953747,-0.190092435,0.405346905,-0.044719462,0.168639083,-0.395367277,0.182120565,-0.447637912,Human
-0.304647229,-0.418077192,0.436097751,0.615957232,-0.858886455,-0.899950943,0.910074011,1.139915736,-2.172932201,1.262502308,-0.086954055,-0.227182693,-0.057461031,-0.286929427,Human
-0.224846768,-0.330808289,0.19375541,0.322268236,0.233015027,0.193592656,-0.67380991,-0.016219671,-1.263497678,0.406319716,0.016789463,-0.258209228,0.073938753,-0.278055477,Human
-0.233286131,-0.271386651,0.363090282,0.406082859,0.498489343,0.090399684,-0.717125571,0.029012079,-0.878015759,0.016008097,0.294395233,-0.170406674,0.084314573,-0.307540137,Human
-0.461601275,-0.539463063,1.240271197,2.276837377,0.364952623,-0.327626868,-1.073042149,1.031311169,-2.754158243,1.482780372,0.119514489,-0.1218845,0.193970306,-0.093208963,Human
-0.481798941,-0.55406719,1.557944497,3.229533921,0.041074283,-0.059490747,0.202124681,0.155639594,-0.143894031,-0.124930673,-0.152656233,-0.388209388,0.170601781,-0.486207208,Human
0.538329033,0.392618557,-0.449232672,-0.340590893,0.894777029,-2.142444376,-1.206454166,1.986781533,1.154367427,-0.679606954,0.395190173,-0.049716372,-0.112041798,-0.132073045,Human
-0.150775578,-0.100827233,0.279919656,0.251143712,0.582379384,-0.782358024,-0.630978546,0.829969273,-3.478235334,1.611573523,-0.774176508,-0.346289868,0.218955436,-0.368910159,Human
-0.23974096,-0.39531657,0.317998305,0.469381692,-0.568828681,0.548748971,0.012178079,-0.511853813,-4.009461493,1.375918747,0.492672536,-0.340196796,-0.258753621,-0.457709657,Human
-0.201037796,-0.211118208,0.185195206,0.181227458,-0.776510819,-0.208881631,-0.06489133,-0.063409381,-0.438768574,-0.079720005,0.026737259,-0.387701996,0.153158185,-0.442037928,Human
0.040026713,0.074407045,-0.050296483,-0.094614645,-0.179869987,1.137844757,0.775474081,-1.208056624,-1.362184709,0.26600028,-0.51899035,-0.306180295,0.229977319,-0.377982105,Human
-0.408613598,-0.502819478,0.415765803,0.536701676,-1.971268155,-1.741915456,4.733034857,3.008784587,-0.433510433,-0.081676616,-0.201572303,-0.29532213,0.345372174,-0.387752513,Human
-0.406685381,-0.54561366,0.649233511,1.151089077,0.009668364,0.017608491,0.19984355,-0.203197726,-0.472005797,-0.044113644,-0.128811147,-0.443186441,0.225031186,-0.539148618,Human
-0.156254738,-0.211819038,0.035027419,0.004222503,0.299440638,1.06374325,-0.020933169,-0.632592577,-0.101222506,-0.055211133,0.243220072,-0.279116088,0.111551532,-0.308364828,Human
-0.377917217,-0.514571628,1.123548169,2.135253927,-0.694037949,0.729411354,0.560228807,-0.289366221,-0.158765063,0.635031095,-0.009333249,0.54769998,-0.965961033,0.429800727,AI
2.017268336,4.013076827,-0.597536395,-0.42892888,0.29413668,0.076384108,-1.349821284,0.41464706,-0.958636279,1.568189163,0.334780671,0.473101621,-1.163269392,0.361557521,AI
0.812237628,0.481598502,-0.441064243,-0.313742185,-0.003817769,0.80462747,0.546348754,-0.456300556,-0.54079524,0.868178992,0.832611662,0.9136709,-0.789246934,1.48258366,AI
0.465687303,0.173492009,-0.285745767,-0.242146257,0.142072847,-0.320363004,0.022937876,-0.108527797,-0.957226105,0.690636499,0.404265524,0.387302531,-0.165416379,0.414634897,AI
1.593761183,2.401793252,-0.529089409,-0.393399215,-0.111191273,0.453046351,-0.345004096,-0.231219937,-0.341891993,0.723136714,0.111878673,0.273599891,-0.183591324,0.191333975,AI
1.86433442,1.894227742,-0.624211666,-0.419735623,-0.021548956,0.441443318,-0.31768924,-0.137659586,-1.235083343,1.794885479,-0.401571648,0.461444371,-0.754764375,0.306792239,AI
